-10	0.5	3	0.	0.	0.649004
-10	1.5	3	0.	0.	0.361285
-10	2.5	3	0.	0.	2.68428
1	0.5	0.	-1	-1	0.00995052
1	1.5	0.	-1	-1	0.0689242
1	2.5	0.	-1	-1	0.733126
5	0.5	0.	-1	-1	0.00572783
5	1.5	0.	-1	-1	0.0221571
5	2.5	0.	-1	-1	0.230487
-5	0.5	0.	-1	-1	0.0250155
-5	1.5	0.	-1	-1	0.35055
-5	2.5	0.	-1	-1	2.37554
10	0.5	0.	-1	-1	0.00699477
10	1.5	0.	-1	-1	0.122112
10	2.5	0.	-1	-1	0.268369
-10	0.5	0.	-1	-1	0.0456215
-10	1.5	0.	-1	-1	0.778179
-10	2.5	0.	-1	-1	4.55685
1	0.5	0.	-1	1	0.0266781
1	1.5	0.	-1	1	0.165488
1	2.5	0.	-1	1	1.01226
5	0.5	0.	-1	1	0.0379121
5	1.5	0.	-1	1	0.0417502
5	2.5	0.	-1	1	0.340543
-5	0.5	0.	-1	1	0.0185681
-5	1.5	0.	-1	1	0.561988
-5	2.5	0.	-1	1	2.90988
10	0.5	0.	-1	1	0.0584389
10	1.5	0.	-1	1	0.0454362
10	2.5	0.	-1	1	0.166757
-10	0.5	0.	-1	1	0.0198575
-10	1.5	0.	-1	1	1.08646
-10	2.5	0.	-1	1	5.30442
1	0.5	0.	1	-1	0.0251863
1	1.5	0.	1	-1	0.0554849
1	2.5	0.	1	-1	0.653331
5	0.5	0.	1	-1	0.172821
5	1.5	0.	1	-1	0.227517
5	2.5	0.	1	-1	0.285597
-5	0.5	0.	1	-1	0.0836614
-5	1.5	0.	1	-1	0.810758
-5	2.5	0.	1	-1	3.39097
10	0.5	0.	1	-1	0.558724
10	1.5	0.	1	-1	1.19489
10	2.5	0.	1	-1	1.49245
-10	0.5	0.	1	-1	0.386688
-10	1.5	0.	1	-1	2.37109
-10	2.5	0.	1	-1	7.72012
1	0.5	0.	1	1	0.0110707
1	1.5	0.	1	1	0.121241
1	2.5	0.	1	1	0.902582
5	0.5	0.	1	1	0.0507269
5	1.5	0.	1	1	0.0929865
5	2.5	0.	1	1	0.241405
-5	0.5	0.	1	1	0.232904
-5	1.5	0.	1	1	1.19213
-5	2.5	0.	1	1	4.14384
10	0.5	0.	1	1	0.311351
10	1.5	0.	1	1	0.829341
10	2.5	0.	1	1	1.10329
-10	0.5	0.	1	1	0.6752
-10	1.5	0.	1	1	3.02637
-10	2.5	0.	1	1	8.91115
0.0001	0.0001	0.	-1.5	-1.5	0.0369805
0.0001	0.0001	0.	-1.5	-0.5	0.00411252
0.0001	0.0001	0.	-1.5	0.5	0.00411096
0.0001	0.0001	0.	-1.5	1.5	0.0369954
0.0001	0.0001	0.	-0.5	-1.5	0.0369925
0.0001	0.0001	0.	-0.5	-0.5	0.00410896
0.0001	0.0001	0.	-0.5	0.5	0.00411057
0.0001	0.0001	0.	-0.5	1.5	0.0369935
0.0001	0.0001	0.	0.5	-1.5	0.0369935
0.0001	0.0001	0.	0.5	-0.5	0.00411057
0.0001	0.0001	0.	0.5	0.5	0.00410896
0.0001	0.0001	0.	0.5	1.5	0.0369925
0.0001	0.0001	0.	1.5	-1.5	0.0369954
0.0001	0.0001	0.	1.5	-0.5	0.00411096
0.0001	0.0001	0.	1.5	0.5	0.00411252
0.0001	0.0001	0.	1.5	1.5	0.0369805
1	0.	-1	-1	-1	0.0962007
1	0.	1	-1	-1	0.187567
5	0.	-1	-1	-1	0.179827
5	0.	1	-1	-1	0.110559
-5	0.	-1	-1	-1	0.0561796
-5	0.	1	-1	-1	0.388487
10	0.	-1	-1	-1	0.34854
10	0.	1	-1	-1	0.0786385
-10	0.	-1	-1	-1	0.101243
-10	0.	1	-1	-1	0.634346
1	0.	-1	-1	1	0.242945
1	0.	1	-1	1	0.0713863
5	0.	-1	-1	1	0.388444
5	0.	1	-1	1	0.0561327
-5	0.	-1	-1	1	0.110602
-5	0.	1	-1	1	0.179888
10	0.	-1	-1	1	0.634536
10	0.	1	-1	1	0.101248
-10	0.	-1	-1	1	0.0786724
-10	0.	1	-1	1	0.348661
1	0.	-1	1	-1	0.0713863
1	0.	1	1	-1	0.242945
5	0.	-1	1	-1	0.0561327
5	0.	1	1	-1	0.388444
-5	0.	-1	1	-1	0.179888
-5	0.	1	1	-1	0.110602
10	0.	-1	1	-1	0.101248
10	0.	1	1	-1	0.634536
-10	0.	-1	1	-1	0.348661
-10	0.	1	1	-1	0.0786724
1	0.	-1	1	1	0.187567
1	0.	1	1	1	0.0962007
5	0.	-1	1	1	0.110602
5	0.	1	1	1	0.179888
-5	0.	-1	1	1	0.388444
-5	0.	1	1	1	0.0561327
10	0.	-1	1	1	0.0786724
10	0.	1	1	1	0.348661
-10	0.	-1	1	1	0.634536
-10	0.	1	1	1	0.101248
0.0001	0.0001	-3	0.	-1.5	0.925685
0.0001	0.0001	-3	0.	-0.5	1.09105
0.0001	0.0001	-3	0.	0.5	1.28906
0.0001	0.0001	-3	0.	1.5	1.5189
0.0001	0.0001	-1	0.	-1.5	0.0700689
0.0001	0.0001	-1	0.	-0.5	0.102854
0.0001	0.0001	-1	0.	0.5	0.168768
0.0001	0.0001	-1	0.	1.5	0.267123
0.0001	0.0001	1	0.	-1.5	0.267123
0.0001	0.0001	1	0.	-0.5	0.168768
0.0001	0.0001	1	0.	0.5	0.102854
0.0001	0.0001	1	0.	1.5	0.0700689
0.0001	0.0001	3	0.	-1.5	1.5189
0.0001	0.0001	3	0.	-0.5	1.28906
0.0001	0.0001	3	0.	0.5	1.09105
0.0001	0.0001	3	0.	1.5	0.925685
