278	405	0.775	320.5	248.717	1.96895 6.70953 0.171664 0.0421424 0.520353 -7.14936 -1.14085 2.14419 1.01029 -3.57201 -0.506902 1.77585 0.162716 -0.567142 -0.295885 0.000721526 0.00852868 0.000189875 0.000143161 0.0018862 0.00545232 0.000874914 0.00215844 0.00194062 0.0087204 0.00109063 0.00528008 0.000313089 0.00155949 0.000839874
278	435	-0.775	288.5	207.408	1.81294 6.89129 0.130238 0.0325115 0.491859 -6.8851 -0.943714 1.89443 0.854803 -3.44642 -0.373162 1.51376 0.117073 -0.471919 -0.261411 0.000675001 0.0091654 0.000167241 0.000147358 0.00187892 0.00546848 0.000806005 0.0019546 0.00205299 0.010021 0.00115463 0.00606847 0.000291694 0.00153789 0.000884054
278	435	0	681.5	496.325	1.82588 7.14224 0.134863 0.0331124 0.52385 -7.00316 -0.9613 1.96348 0.880572 -3.56141 -0.37618 1.50893 0.120542 -0.484877 -0.269393 0.000680475 0.00920421 0.000169949 0.000144741 0.00163952 0.00549963 0.00081404 0.00199382 0.00204989 0.0100331 0.00113303 0.00565864 0.000291322 0.0014701 0.000852137
278	435	0.775	284.9	206.367	1.81864 6.96125 0.131853 0.0332072 0.522063 -6.9135 -0.950999 1.91454 0.867126 -3.49778 -0.383331 1.54991 0.119902 -0.484519 -0.267909 0.000681496 0.00932651 0.000169363 0.000151178 0.0019693 0.00555046 0.000814801 0.00198295 0.00208665 0.0101572 0.0011743 0.00619497 0.000296951 0.00156998 0.000902244
278	475	-0.775	361.7	258.783	1.68799 7.65501 0.100208 0.0271274 0.613813 -6.90774 -0.788836 1.74344 0.76247 -3.66373 -0.272307 1.30783 0.0865541 -0.415098 -0.262912 0.000647569 0.0109534 0.000143147 0.000153613 0.00210147 0.006442 0.000754201 0.00198861 0.00232303 0.0124978 0.00123017 0.00667399 0.000281686 0.00149693 0.000935115
278	475	0	851.8	623.292	1.69531 7.93112 0.103318 0.0283429 0.631164 -6.99665 -0.799275 1.80456 0.790318 -3.78717 -0.273282 1.2972 0.0897288 -0.424017 -0.269632 0.000659438 0.0112908 0.00014658 0.000154451 0.00192458 0.00661369 0.000769336 0.00205209 0.00236954 0.012758 0.00123546 0.00656824 0.000282135 0.00146629 0.000930281
278	475	0.775	358.5	260.858	1.68983 7.72209 0.100782 0.0276822 0.602416 -6.92502 -0.791129 1.7568 0.778902 -3.59181 -0.274517 1.27196 0.087613 -0.405216 -0.258645 0.000653413 0.0110742 0.000143993 0.000155961 0.0020912 0.0065195 0.000760725 0.0020051 0.00233028 0.0125648 0.00125214 0.00680647 0.000286268 0.00153413 0.000950003
278	525	-0.775	232.8	177.067	1.57843 8.98137 0.0756624 0.0233181 0.796104 -7.13579 -0.654618 1.65509 0.681284 -4.00211 -0.18056 1.07083 0.0612867 -0.356965 -0.271729 0.000625822 0.0125724 0.000122555 0.000162859 0.00279955 0.00720278 0.000713384 0.00230686 0.00274865 0.0161977 0.00135444 0.00790334 0.000285926 0.00160666 0.00101566
278	525	0	555.1	423.558	1.58081 9.30779 0.0781003 0.0240086 0.817989 -7.22312 -0.659755 1.71957 0.69676 -4.07559 -0.168314 0.994369 0.0622063 -0.364644 -0.283565 0.000625634 0.0128477 0.000124427 0.000161829 0.00251714 0.00727011 0.000713915 0.00234966 0.00282292 0.016493 0.00130408 0.00731932 0.000278449 0.00145386 0.000966225
278	525	0.775	235.1	179.058	1.58006 8.93697 0.075258 0.0230573 0.784981 -7.13869 -0.656007 1.65075 0.670195 -3.90428 -0.176368 0.990029 0.0595442 -0.342019 -0.268694 0.000610811 0.0123779 0.000120316 0.000159617 0.00276252 0.00701186 0.000695835 0.00225409 0.00275555 0.0160351 0.00130365 0.00758067 0.000278512 0.00156786 0.000996145
278	575	-0.775	146.5	124.375	1.50105 10.4705 0.0589781 0.021997 1.08548 -7.43781 -0.560413 1.58018 0.637998 -4.16768 -0.123716 0.854194 0.0451802 -0.327131 -0.308393 0.000604162 0.014972 0.000107192 0.000160172 0.00377747 0.0077044 0.000677756 0.00253331 0.00339845 0.0208075 0.00141149 0.0088171 0.000279816 0.00177406 0.00110359
278	575	0	333.2	296.733	1.5157 11.3777 0.0651308 0.0240401 1.15058 -7.68339 -0.581302 1.73477 0.663689 -4.74677 -0.10438 0.753735 0.0491189 -0.341296 -0.333685 0.000627341 0.0162548 0.00011493 0.000167327 0.0034474 0.00830237 0.000707225 0.00274695 0.00362668 0.0221463 0.00139172 0.0084617 0.000283115 0.00163471 0.00107652
278	575	0.775	145.3	125.567	1.5056 10.5826 0.0606493 0.0201983 1.11622 -7.51346 -0.566668 1.60485 0.596987 -4.38046 -0.100747 0.79651 0.0423138 -0.313649 -0.307279 0.00061251 0.0150274 0.000110859 0.000156623 0.00383649 0.00775543 0.00068946 0.00252112 0.00339621 0.0208171 0.00137472 0.00881067 0.000268098 0.00172524 0.00108755
278	650	-0.775	150	158.6	1.43426 13.1911 0.0465426 0.0219722 1.65984 -8.08806 -0.481108 1.57289 0.570587 -4.94914 -0.068412 0.534785 0.0336413 -0.296012 -0.379928 0.000566505 0.0190408 9.24223e-05 0.000139305 0.0047314 0.00902042 0.00062594 0.00261291 0.00443357 0.0277893 0.00144302 0.0101698 0.000260163 0.00197118 0.00124316
278	650	0	329.1	380.2	1.44896 14.814 0.0523141 0.0226436 1.86725 -8.45121 -0.501677 1.78424 0.623505 -5.44745 -0.0309683 0.331886 0.034184 -0.306075 -0.413837 0.000603531 0.0214028 0.000101179 0.000143079 0.00490324 0.010124 0.000670477 0.00291667 0.00491378 0.0309866 0.0014064 0.00981173 0.000258113 0.00198886 0.00131724
278	650	0.775	153.7	157.633	1.4303 12.8229 0.0456501 0.021385 1.60802 -7.98975 -0.476506 1.54719 0.532604 -4.72489 -0.054546 0.540325 0.0312889 -0.282293 -0.364536 0.000561571 0.018464 9.05927e-05 0.000145065 0.00470383 0.00878064 0.000618508 0.00250073 0.00435249 0.027181 0.00139408 0.00961232 0.000260127 0.00196631 0.00128423
278	750	-0.775	66.9	93.6583	1.34922 15.9855 0.0290309 0.0207827 2.74191 -8.47936 -0.379036 1.40611 0.373076 -4.99763 0.0168608 -0.0866208 0.0168497 -0.205641 -0.468724 0.000458326 0.0235958 6.22522e-05 0.000179043 0.00726649 0.010226 0.000485387 0.002407 0.00583996 0.037134 0.0013322 0.0114183 0.000279631 0.00259742 0.00187954
278	750	0	130.3	230.55	1.37683 20.3946 0.0392493 0.026299 3.45421 -9.46456 -0.416235 1.77953 0.555155 -6.36592 0.0328442 -0.444652 0.0228852 -0.263026 -0.594119 0.00047826 0.0296292 5.12792e-05 0.000203407 0.00817399 0.0127347 0.000497392 0.0028914 0.00742022 0.0469037 0.00150146 0.0122642 0.000316549 0.00294467 0.00219044
278	750	0.775	62.2	93.6667	1.3577 17.7837 0.0313594 0.0236515 2.89241 -8.96617 -0.389533 1.57299 0.499077 -5.29838 0.0250942 -0.185352 0.0157973 -0.196995 -0.507697 0.000449696 0.0246648 6.29151e-05 0.000178079 0.00718505 0.0108748 0.000476838 0.00239208 0.00655416 0.0404723 0.00138934 0.0118055 0.000286573 0.00266736 0.00190456
278	900	-0.775	38.8	102.175	1.31028 25.3747 0.0280269 0.0304729 6.03072 -10.6958 -0.339304 1.63911 0.512052 -5.93587 0.0339052 -1.25305 0.0155634 -0.130145 -0.770383 0.000187681 0.033444 9.45754e-06 0.00022802 0.000776096 0.0115851 8.21586e-05 0.00149181 0.00960746 0.0612111 0.0015387 0.0127817 0.000313623 0.00306718 0.00227437
278	900	0	81.6	256.075	1.32355 29.2222 0.0284566 0.0336035 7.20837 -10.8719 -0.35295 1.86871 0.443121 -6.51166 0.11818 -1.7645 0.0112636 -0.182506 -0.927153 0.000170788 0.0423392 4.49178e-06 0.00032294 0.0142049 0.0155429 6.15127e-05 0.00245206 0.0115409 0.0735618 0.00174034 0.0149064 0.000414093 0.00394437 0.00334943
278	900	0.775	44	102	1.29285 22.1711 0.0215271 0.0211971 5.18074 -9.80677 -0.316628 1.38017 0.211728 -4.30994 0.115838 -1.19739 0.00186202 -0.0968683 -0.656401 0.000212484 0.0309289 5.17513e-06 0.00025513 0.00891457 0.0108217 0.000135723 0.00167214 0.00854825 0.0557384 0.00136533 0.0122837 0.000317656 0.00306989 0.00256985
