1.	0.5	0.5	0.00103645	2.092263505362292	12.540809864979723	8.114236094360041e-7	1
1.	1.	0.5	0.00766117	2.1038812339661517	12.277314929358878	0.000010080498148454957	2
1.	1.5	0.5	0.0832457	2.104540286259665	12.290764963826028	0.00009444831384684139	3
1.	2.	0.5	0.330273	2.0924242213393636	12.235627949324519	0.00029555670611887077	4
1.	0.5	1.	0.00858566	2.1117416098530413	12.934737204595049	6.8042398604186665e-6	5
1.	1.	1.	0.00139771	2.0813473800734794	11.25360747777548	1.487690579590918e-6	6
1.	1.5	1.	0.0523836	2.0972195669670755	12.03395313440479	0.0000575312884185146	7
1.	2.	1.	0.266468	2.093819714024989	12.104941147276145	0.0003451375024393084	8
1.	0.5	1.5	0.0236045	2.1336172293268456	13.05544816284317	0.00003378377004384794	9
1.	1.	1.5	0.00260806	2.165202326065087	13.709822795772459	1.1683166798310606e-6	10
1.	1.5	1.5	0.0297939	2.0918510349551225	11.654051551880015	0.00005227593567810969	11
1.	2.	1.5	0.208674	2.080263590800961	11.955311531829052	0.00026312861209349883	12
1.	0.5	2.	0.0461358	2.135246073083096	13.055797423661952	0.000033113027193629794	13
1.	1.	2.	0.0112194	2.1910624820308313	13.626668003344903	8.455354118758157e-6	14
1.	1.5	2.	0.0145772	2.0894468041464207	11.183141450322902	0.000012507820431907176	15
1.	2.	2.	0.158533	2.0923485486101576	11.818501517028432	0.00021219556811515378	16
-15.	0.5	0.5	0.0564795	2.0048267703383185	9.364638427993253	0.00007623341212298221	17
-5.	0.5	0.5	0.00583769	2.0038319290522066	9.381965330461108	4.904104191897898e-6	18
0.00001	0.5	0.5	0.000509172	2.262400671155264	14.783537299913927	2.402402331628425e-7	19
1.	0.5	0.5	0.00103511	2.082035577946805	12.522547109903012	8.752789558597086e-7	20
5.	0.5	0.5	0.00848411	2.0035085938434074	10.072753843776178	8.090889910667552e-6	21
15.	0.5	0.5	0.0644357	2.0104524195173714	9.656950059177051	0.00008954048764892454	22
-15.	1.	1.	0.294003	2.035803157890315	9.490232520122559	0.00035179538984295394	23
-5.	1.	1.	0.0472207	2.0223060254505927	9.624927039169219	0.00008917072385627112	24
0.00001	1.	1.	0.00370139	2.051567133073431	10.289767054083605	5.578901439729472e-6	25
1.	1.	1.	0.00139433	2.087271862320327	11.26791708308688	1.59102221138468e-6	26
5.	1.	1.	0.0133967	2.050572113754988	9.454452517271925	0.000017776318048474544	27
15.	1.	1.	0.192562	2.0266430867185727	9.483532042647058	0.0004357329068040424	28
-15.	1.5	1.5	0.849258	2.0130559120193436	9.713091857436241	0.0009423804073673529	29
-5.	1.5	1.5	0.192762	2.0332376118232616	10.050967518602654	0.0003845783920067239	30
0.00001	1.5	1.5	0.0449995	2.0269284621306096	11.040770968731907	0.00003680860898454169	31
1.	1.5	1.5	0.0297115	2.0900697394269163	11.63025270147286	0.0000396218635881711	32
5.	1.5	1.5	0.0169588	2.0391801261847884	11.112117167282168	0.00001882356062929047	33
15.	1.5	1.5	0.319848	2.004920976904006	9.222188213697635	0.0005488935369300588	34
-15.	2.	2.	1.89456	2.0377098083448706	9.829814744966422	0.0020684274976775162	35
-5.	2.	2.	0.556019	2.025607332004618	10.420939119732662	0.0005698366422730183	36
0.00001	2.	2.	0.204519	2.098211957825797	11.453252409341514	0.0003231821982309777	37
1.	2.	2.	0.158698	2.1019137272333257	11.839387088810263	0.00020833595886526044	38
5.	2.	2.	0.0649281	2.1657606575033954	13.59612569739173	0.00005904629890601823	39
15.	2.	2.	0.425577	1.9922584290034977	9.317103057376128	0.0006258383324286537	40
-15.	0.5	0.	0.0784015	2.0104398610580563	9.683749903880825	0.00008398252584452822	41
-5.	0.5	0.	0.0140656	2.0162054784256083	10.055523298988069	0.000017070014787850304	42
0.00001	0.5	0.	0.00182566	2.0694392577882423	11.958349258053467	1.7671636558834107e-6	43
1.	0.5	0.	0.000982519	2.1670088150896505	13.457090989670245	9.436993075961682e-7	44
5.	0.5	0.	0.00292432	1.9682327097540813	9.554534863442788	3.1252940854623445e-6	45
15.	0.5	0.	0.0451142	2.016188613011263	9.323307858109779	0.000056178852778059766	46
-15.	1.	0.	0.401879	2.0076875412331807	9.856800571370826	0.00033771981118693283	47
-5.	1.	0.	0.100447	2.019068466094962	10.458017047637377	0.00009567234461954497	48
1.	1.	0.	0.0215172	2.122717226068089	12.678496839021346	0.000013153384269328611	50
5.	1.	0.	0.0114021	2.1291051416522704	13.28823304937948	5.702896834793359e-6	51
15.	1.	0.	0.13542	1.9994294585955792	9.26737465983951	0.0002153300841825533	52
-15.	1.5	0.	1.13742	2.0199214424486165	10.040360541766212	0.0014635227092895042	53
0.00001	1.5	0.	0.148326	2.0773651288280766	11.937206448153434	0.000183002979922618	55
1.	1.5	0.	0.120768	2.115863331441434	12.418200812888637	0.00003863275039745412	56
5.	1.5	0.	0.0578828	2.1941979278843946	14.28695941842838	0.00002652119455174778	57
15.	1.5	0.	0.236314	1.9760398681026008	9.519385878335754	0.0002762697089465732	58
-15.	2.	0.	2.4983	1.9977219278061322	10.225211878323519	0.002784117199695803	59
-5.	2.	0.	0.931986	2.0574142618844617	10.972208951824197	0.0010397977008238539	60
12.5	1.	1.	0.127618	2.0010286483534467	9.400790803152123	0.00011494381670298626	64
2.5	1.	1.	0.00190492	2.0155917734204283	10.126680242029378	1.8961478697268672e-6	67
-2.5	1.	1.	0.0188898	2.025184241640799	9.71598862504577	0.000025131076030450447	68
-7.5	1.	1.	0.0890373	2.0129039665108794	9.543455905052863	0.00007557322605244807	69
-10.	1.	1.	0.144016	2.0330843469086375	9.563018398943006	0.0002835247472503061	70
-12.5	1.	1.	0.212505	2.005528334559456	9.51537480355205	0.00025629702830520844	71
